Breed,Image_File_Path,Image_Exists,Label,Set
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_432.jpg,True,3,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_1.jpg,True,2,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_201.jpg,True,0,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_423.jpg,True,2,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_423.jpg,True,1,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_264.jpg,True,0,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_455.jpg,True,1,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_236.jpg,True,3,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_134.jpg,True,2,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_309.jpg,True,0,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_450.jpg,True,3,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_62.jpg,True,0,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_100.jpg,True,0,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_294.jpg,True,0,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_396.jpg,True,1,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_216.jpg,True,0,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_440.jpg,True,3,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_454.jpg,True,2,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_378.jpg,True,3,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_329.jpg,True,2,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_243.jpg,True,3,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_344.jpg,True,0,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_427.jpg,True,1,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_413.jpg,True,1,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_376.jpg,True,2,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_338.jpg,True,3,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_118.jpg,True,2,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_40.jpg,True,3,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_495.jpg,True,2,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_258.jpg,True,1,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_367.jpg,True,0,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_122.jpg,True,1,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_407.jpg,True,2,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_144.jpg,True,1,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_55.jpg,True,0,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_14.jpg,True,0,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_322.jpg,True,2,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_129.jpg,True,0,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_416.jpg,True,3,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_500.jpg,True,2,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_96.jpg,True,1,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_225.jpg,True,2,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_361.jpg,True,2,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_215.jpg,True,0,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_97.jpg,True,2,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_468.jpg,True,2,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_59.jpg,True,0,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_477.jpg,True,0,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_9.jpg,True,3,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_445.jpg,True,3,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_468.jpg,True,1,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_146.jpg,True,1,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_253.jpg,True,0,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_152.jpg,True,1,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_495.jpg,True,3,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_233.jpg,True,1,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_215.jpg,True,1,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_76.jpg,True,1,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_303.jpg,True,2,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_457.jpg,True,2,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_490.jpg,True,3,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_487.jpg,True,2,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_218.jpg,True,3,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_153.jpg,True,2,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_239.jpg,True,1,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_237.jpg,True,2,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_465.jpg,True,3,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_185.jpg,True,3,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_16.jpg,True,1,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_191.jpg,True,0,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_483.jpg,True,1,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_458.jpg,True,0,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_16.jpg,True,3,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_115.jpg,True,2,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_459.jpg,True,2,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_305.jpg,True,2,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_160.jpg,True,3,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_198.jpg,True,2,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_137.jpg,True,2,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_52.jpg,True,3,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_309.jpg,True,2,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_313.jpg,True,3,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_327.jpg,True,0,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_386.jpg,True,0,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_392.jpg,True,3,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_467.jpg,True,3,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_196.jpg,True,1,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_463.jpg,True,3,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_153.jpg,True,3,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_84.jpg,True,2,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_414.jpg,True,0,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_268.jpg,True,1,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_20.jpg,True,2,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_265.jpg,True,1,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_479.jpg,True,3,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_249.jpg,True,1,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_454.jpg,True,3,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_170.jpg,True,1,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_430.jpg,True,3,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_267.jpg,True,3,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_310.jpg,True,3,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_314.jpg,True,0,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_94.jpg,True,2,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_130.jpg,True,2,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_389.jpg,True,3,test
Dalmatian,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Dalmatian\image_50.jpg,True,0,test
Golden Retriever,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_498.jpg,True,1,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_63.jpg,True,2,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_168.jpg,True,2,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_402.jpg,True,2,test
Rottweiler,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Rottweiler\image_272.jpg,True,3,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_76.jpg,True,2,test
Pug,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_90.jpg,True,2,test
